"Name","RelPath"
"NNC-US-1865-G$10-Liberty_Head_(new_style)_attr_National_Museum_of_American_History.jpg","AJ's\NNC-US-1865-G$10-Liberty_Head_(new_style)_attr_National_Museum_of_American_History.jpg"
"NNC-US-1866-G$10-Liberty_Head_(new_style_&_motto)_attr_National_Museum_of_American_History.jpg","AJ's\NNC-US-1866-G$10-Liberty_Head_(new_style_&_motto)_attr_National_Museum_of_American_History.jpg"
"NNC-US-1907-G$10-Indian_Head_(no_motto)_attr_National_Museum_of_American_History.jpg","AJ's\NNC-US-1907-G$10-Indian_Head_(no_motto)_attr_National_Museum_of_American_History.jpg"
"NNC-US-1908-G$10-Indian_Head_(motto)_attr_National_Museum_of_American_History.jpg","AJ's\NNC-US-1908-G$10-Indian_Head_(motto)_attr_National_Museum_of_American_History.jpg"
"NNC-US-1913-5C-Buffalo_Nickel_(TyI-mound)_attr_US_Mint.jpg","AJ's\NNC-US-1913-5C-Buffalo_Nickel_(TyI-mound)_attr_US_Mint.jpg"
"Omega-Penny-Obverse-Gold.jpg","US Mint\Bulk_Scrape\Penny\Omega-Penny-Obverse-Gold.jpg"
"palladium-left-background-1600x662.jpg","US Mint\Bulk_Scrape\American_Eagle\palladium-left-background-1600x662.jpg"
"paul_balan_aip.jpg","US Mint\Bulk_Scrape\Commemoratives_All\paul_balan_aip.jpg"
"phebe-hemphill-artist-headshot.jpg","US Mint\Bulk_Scrape\Commemoratives_All\phebe-hemphill-artist-headshot.jpg"
"q.png","si_quarters\American Women Quarters™ Program _ Smithsonian American Women's History Museum_files\q.png"
"q-1.png","si_quarters\American Women Quarters™ Program _ Smithsonian American Women's History Museum_files\q-1.png"
"q-2.png","si_quarters\American Women Quarters™ Program _ Smithsonian American Women's History Museum_files\q-2.png"
"q-3.png","si_quarters\American Women Quarters™ Program _ Smithsonian American Women's History Museum_files\q-3.png"
"q-4.png","si_quarters\American Women Quarters™ Program _ Smithsonian American Women's History Museum_files\q-4.png"
"Saint-Gaudens-Silver-Medal-Obverse.jpg","US Mint\HighRes_Scrape\Saint-Gaudens-Silver-Medal-Obverse.jpg"
"Saint-Gaudens-Silver-Medal-Reverse.jpg","US Mint\HighRes_Scrape\Saint-Gaudens-Silver-Medal-Reverse.jpg"
"screenshot-2025-03-24-at-1.11.45-pm.png","si_quarters\American Women Quarters™ Program _ Smithsonian American Women's History Museum_files\screenshot-2025-03-24-at-1.11.45-pm.png"
"sculptor-engraver-michael-gaudioso.jpg","US Mint\Bulk_Scrape\Commemoratives_All\sculptor-engraver-michael-gaudioso.jpg"
"SemiQ-Constitution-Obverse-Unc-D.jpg","US Mint\HighRes_Scrape\SemiQ-Constitution-Obverse-Unc-D.jpg"
"SemiQ-Constitution-Reverse-Unc.jpg","US Mint\HighRes_Scrape\SemiQ-Constitution-Reverse-Unc.jpg"
"SemiQ-Declaration-Obverse-Unc-P.jpg","US Mint\HighRes_Scrape\SemiQ-Declaration-Obverse-Unc-P.jpg"
"SemiQ-Declaration-Reverse-Unc.jpg","US Mint\HighRes_Scrape\SemiQ-Declaration-Reverse-Unc.jpg"
"SemiQ-Dime-Obverse-Unc-D.jpg","US Mint\Bulk_Scrape\Dime\SemiQ-Dime-Obverse-Unc-D.jpg"
"SemiQ-Dime-Obverse-Unc-D.jpg","US Mint\HighRes_Scrape\SemiQ-Dime-Obverse-Unc-D.jpg"
"SemiQ-Dime-Obverse-Unc-P.jpg","US Mint\Bulk_Scrape\Dime\SemiQ-Dime-Obverse-Unc-P.jpg"
"SemiQ-Dime-Reverse-Unc.jpg","US Mint\HighRes_Scrape\SemiQ-Dime-Reverse-Unc.jpg"
"SemiQ-Dime-Reverse-Unc.jpg","US Mint\Bulk_Scrape\Dime\SemiQ-Dime-Reverse-Unc.jpg"
"SemiQ-Gettysburg-Obverse-Unc-P.jpg","US Mint\HighRes_Scrape\SemiQ-Gettysburg-Obverse-Unc-P.jpg"
"SemiQ-Gettysburg-Reverse-Unc.jpg","US Mint\HighRes_Scrape\SemiQ-Gettysburg-Reverse-Unc.jpg"
"SemiQ-Half-Dollar-Obverse-Unc-D.jpg","US Mint\Bulk_Scrape\Half_Dollar\SemiQ-Half-Dollar-Obverse-Unc-D.jpg"
"SemiQ-Half-Dollar-Obverse-Unc-P.jpg","US Mint\HighRes_Scrape\SemiQ-Half-Dollar-Obverse-Unc-P.jpg"
"SemiQ-Half-Dollar-Reverse-Unc.jpg","US Mint\HighRes_Scrape\SemiQ-Half-Dollar-Reverse-Unc.jpg"
"SemiQ-Half-Dollar-Reverse-Unc.jpg","US Mint\Bulk_Scrape\Half_Dollar\SemiQ-Half-Dollar-Reverse-Unc.jpg"
"SemiQ-Mayflower-Obverse-Unc-D.jpg","US Mint\HighRes_Scrape\SemiQ-Mayflower-Obverse-Unc-D.jpg"
"SemiQ-Mayflower-Reverse-Unc.jpg","US Mint\HighRes_Scrape\SemiQ-Mayflower-Reverse-Unc.jpg"
"SemiQ-Nickel-Obverse-Unc-D.jpg","US Mint\Bulk_Scrape\Nickel\SemiQ-Nickel-Obverse-Unc-D.jpg"
"SemiQ-Nickel-Obverse-Unc-D.jpg","US Mint\HighRes_Scrape\SemiQ-Nickel-Obverse-Unc-D.jpg"
"SemiQ-Nickel-Obverse-Unc-P.jpg","US Mint\Bulk_Scrape\Nickel\SemiQ-Nickel-Obverse-Unc-P.jpg"
"SemiQ-Nickel-Reverse-Unc.jpg","US Mint\HighRes_Scrape\SemiQ-Nickel-Reverse-Unc.jpg"
"SemiQ-Nickel-Reverse-Unc.jpg","US Mint\Bulk_Scrape\Nickel\SemiQ-Nickel-Reverse-Unc.jpg"
"SemiQ-Penny-Obverse-Unc-D.jpg","US Mint\HighRes_Scrape\SemiQ-Penny-Obverse-Unc-D.jpg"
"SemiQ-Penny-Obverse-Unc-P.jpg","US Mint\Bulk_Scrape\Penny\SemiQ-Penny-Obverse-Unc-P.jpg"
"SemiQ-Penny-Reverse-Unc.jpg","US Mint\Bulk_Scrape\Penny\SemiQ-Penny-Reverse-Unc.jpg"
"SemiQ-Penny-Reverse-Unc.jpg","US Mint\HighRes_Scrape\SemiQ-Penny-Reverse-Unc.jpg"
"SemiQ-Revolutionary-War-Obverse-Unc-D.jpg","US Mint\HighRes_Scrape\SemiQ-Revolutionary-War-Obverse-Unc-D.jpg"
"SemiQ-Revolutionary-War-Reverse-Unc.jpg","US Mint\HighRes_Scrape\SemiQ-Revolutionary-War-Reverse-Unc.jpg"
"Stacey_Milbern_quarter.webp","wikipedia\American_Women_quarters\Stacey_Milbern_quarter.webp"
"Standing_Liberty_Quarter_Type1_1917S_Obverse_attr_John_Baumgart.png","wikipedia\historic_quarters\Standing_Liberty_Quarter_Type1_1917S_Obverse_attr_John_Baumgart.png"
"Standing_Liberty_Quarter_Type1_1917S_Reverse_attr_John_Baumgart.png","wikipedia\historic_quarters\Standing_Liberty_Quarter_Type1_1917S_Reverse_attr_John_Baumgart.png"
"Standing_Liberty_Quarter_Type2_1924D_Obverse_attr_John_Baumgart.png","wikipedia\historic_quarters\Standing_Liberty_Quarter_Type2_1924D_Obverse_attr_John_Baumgart.png"
"Standing_Liberty_Quarter_Type2_1924D_Reverse_attr_John_Baumgart.png","wikipedia\historic_quarters\Standing_Liberty_Quarter_Type2_1924D_Reverse_attr_John_Baumgart.png"
"Standing_Liberty_Quarter_Type2m_1926_Obverse_attr_John_Baumgart.png","wikipedia\historic_quarters\Standing_Liberty_Quarter_Type2m_1926_Obverse_attr_John_Baumgart.png"
"Standing-Liberty-Gold-Obverse.jpg","US Mint\HighRes_Scrape\Standing-Liberty-Gold-Obverse.jpg"
"Standing-Liberty-Gold-Reverse.jpg","US Mint\HighRes_Scrape\Standing-Liberty-Gold-Reverse.jpg"
"Standing-Liberty-Silver-Medal-Obverse.jpg","US Mint\HighRes_Scrape\Standing-Liberty-Silver-Medal-Obverse.jpg"
"Standing-Liberty-Silver-Medal-Reverse.jpg","US Mint\HighRes_Scrape\Standing-Liberty-Silver-Medal-Reverse.jpg"
"Walking-Liberty-Gold-Obverse.jpg","US Mint\HighRes_Scrape\Walking-Liberty-Gold-Obverse.jpg"
"Walking-Liberty-Gold-Reverse.jpg","US Mint\HighRes_Scrape\Walking-Liberty-Gold-Reverse.jpg"
"Walking-Liberty-Silver-Medal-Obverse.jpg","US Mint\HighRes_Scrape\Walking-Liberty-Silver-Medal-Obverse.jpg"
"Walking-Liberty-Silver-Medal-Reverse.jpg","US Mint\HighRes_Scrape\Walking-Liberty-Silver-Medal-Reverse.jpg"
"white-background-1600x662.jpg","US Mint\Bulk_Scrape\ATB\white-background-1600x662.jpg"
