doc_key,year,mint,program,subject,side,public_url,attribution,source_tier,source_label
2018_american-eagle-platinum_obverse,2018,,american-eagle-platinum,,obverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/american_eagle/2018-american-eagle-platinum-one-ounce-proof-coin-obverse.jpg,,2,Numista Reference Library
2018_american-innovation_obverse,2018,,american-innovation,,obverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/american_innovation/2018-american-innovation-one-dollar-reverse-proof-coin-obverse.jpg,,2,Numista Reference Library
2018_american-innovation_reverse,2018,,american-innovation,,reverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/american_innovation/2018-american-innovation-one-dollar-uncirculated-coin-reverse.jpg,,2,Numista Reference Library
2018_coin_sets_obverse,2018,,coin_sets,,obverse,https://storage.googleapis.com/numista-reference-library/reference_library/user_contributed/coin_sets/jamul-sovereign-2018/2018%20Jamul%20Sovereign%20Nation%205¢%20-%20Tiki%20Obverse.PNG,,5,User Contributed
2018_coin_sets_reverse,2018,,coin_sets,,reverse,https://storage.googleapis.com/numista-reference-library/reference_library/user_contributed/coin_sets/jamul-sovereign-2018/2018%20Jamul%20Sovereign%20Nation%205¢%20-%20Tiki%20Reverse.PNG,,5,User Contributed
2018_commemorative_obverse,2018,,commemorative,,obverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/commemoratives_all/2018-world-war-one-centennial-commemorative-silver-uncirculated-obverse.jpg,,2,Numista Reference Library
2018_commemorative_reverse,2018,,commemorative,,reverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/commemoratives_all/2018-world-war-one-centennial-commemorative-silver-uncirculated-reverse.jpg,,2,Numista Reference Library
2018_native-american-dollar_reverse,2018,,native-american-dollar,,reverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/native_american/2018-native-american-one-dollar-uncirculated-coin-reverse.jpg,,2,Numista Reference Library
2018_quarter_reverse,2018,,quarter,,reverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/america_the_beautiful/2018-america-the-beautiful-quarters-coin-voyageurs-minnesota-uncirculated-reverse.jpg,,2,Numista Reference Library
2019_american-eagle-platinum_obverse,2019,,american-eagle-platinum,,obverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/american_eagle/2019-american-eagle-platinum-one-ounce-proof-coin-obverse.jpg,,2,Numista Reference Library
2019_commemorative_obverse,2019,,commemorative,,obverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/commemoratives_all/2019-apollo-11-50th-anniversary-commemorative-gold-uncirculated-five-dollar-obverse.jpg,,2,Numista Reference Library
2019_commemorative_reverse,2019,,commemorative,,reverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/commemoratives_all/2019-apollo-11-50th-anniversary-commemorative-silver-uncirculated-one-dollar-coin-reverse.jpg,,2,Numista Reference Library
2019_delaware_american-innovation_reverse,2019,,american-innovation,delaware,reverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/american_innovation/2019-american-innovation-one-dollar-coin-delaware-uncirculated-reverse.jpg,,2,Numista Reference Library
2019_georgia_american-innovation_reverse,2019,,american-innovation,georgia,reverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/american_innovation/2019-american-innovation-one-dollar-coin-georgia-uncirculated-reverse.jpg,,2,Numista Reference Library
2019_kennedy-half-dollar_obverse,2019,,kennedy-half-dollar,,obverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/commemoratives_all/2019-apollo-11-50th-anniversary-commemorative-clad-proof-half-dollar-obverse.jpg,,2,Numista Reference Library
2019_lincoln-cent_obverse,2019,,lincoln-cent,,obverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/penny/2019-lincoln-penny-proof-obverse-west-point.jpg,,2,Numista Reference Library
2019_native-american-dollar_reverse,2019,,native-american-dollar,,reverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/native_american/2019-native-american-one-dollar-uncirculated-reverse.jpg,,2,Numista Reference Library
2019_new-jersey_american-innovation_reverse,2019,,american-innovation,new-jersey,reverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/american_innovation/2019-american-innovation-one-dollar-coin-new-jersey-uncirculated-reverse.jpg,,2,Numista Reference Library
2019_pennsylvania_american-innovation_reverse,2019,,american-innovation,pennsylvania,reverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/american_innovation/2019-american-innovation-one-dollar-coin-pennsylvania-uncirculated-reverse.jpg,,2,Numista Reference Library
2019_quarter_reverse,2019,,quarter,,reverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/america_the_beautiful/2019-america-the-beautiful-quarters-coin-war-in-the-pacific-guam-uncirculated-reverse.jpg,,2,Numista Reference Library
2020_american-eagle-platinum_obverse,2020,,american-eagle-platinum,,obverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/american_eagle/2020-american-eagle-platinum-one-ounce-proof-coin-obverse.jpg,,2,Numista Reference Library
2020_american-eagle-platinum_reverse,2020,,american-eagle-platinum,,reverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/american_eagle/2020-american-eagle-platinum-one-ounce-proof-coin-reverse.jpg,,2,Numista Reference Library
2020_bush_presidential-dollars_obverse,2020,,presidential-dollars,bush,obverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/presidential/2020-presidential-dollar-coin-george-hw-bush-uncirculated-obverse.jpg,,2,Numista Reference Library
2020_commemorative_obverse,2020,,commemorative,,obverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/commemoratives_all/2020-womens-suffrage-centennial-commemorative-silver-dollar-uncirculated-obverse.jpg,,2,Numista Reference Library
2020_commemorative_reverse,2020,,commemorative,,reverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/commemoratives_all/2020-womens-suffrage-centennial-commemorative-silver-dollar-uncirculated-reverse.jpg,,2,Numista Reference Library
2020_connecticut_american-innovation_reverse,2020,,american-innovation,connecticut,reverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/american_innovation/2020-american-innovation-one-dollar-coin-connecticut-uncirculated-reverse.jpg,,2,Numista Reference Library
2020_kennedy-half-dollar_reverse,2020,,kennedy-half-dollar,,reverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/commemoratives_all/2020-basketball-hall-of-fame-commemorative-clad-half-dollar-proof-colorized-reverse.jpg,,2,Numista Reference Library
2020_maryland_american-innovation_reverse,2020,,american-innovation,maryland,reverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/american_innovation/2020-american-innovation-one-dollar-coin-maryland-uncirculated-reverse.jpg,,2,Numista Reference Library
2020_massachusetts_american-innovation_reverse,2020,,american-innovation,massachusetts,reverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/american_innovation/2020-american-innovation-one-dollar-coin-massachusetts-uncirculated-reverse.jpg,,2,Numista Reference Library
2020_native-american-dollar_reverse,2020,,native-american-dollar,,reverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/native_american/2020-native-american-one-dollar-uncirculated-coin-reverse.jpg,,2,Numista Reference Library
2020_quarter_reverse,2020,,quarter,,reverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/generic_quarters/2020-america-the-beautiful-quarters-coin-national-park-of-american-samoa-uncirculated-reverse.jpg,,2,Numista Reference Library
2020_south-carolina_american-innovation_reverse,2020,,american-innovation,south-carolina,reverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/american_innovation/2020-american-innovation-one-dollar-coin-south-carolina-uncirculated-reverse.jpg,,2,Numista Reference Library
2021_P_quarter_obverse,2021,P,quarter,,obverse,https://storage.googleapis.com/numista-reference-library/reference_library/wikimedia_uscoin/United_States_quarters/Washington_quarter/2021-P_US_Quarter_Obverse.jpg,Wikimedia Commons / Public Domain,3,Wikimedia Commons
2021_american-eagle-platinum_obverse,2021,,american-eagle-platinum,,obverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/american_eagle/2021-american-eagle-platinum-proof-coin-obverse.jpg,,2,Numista Reference Library
2021_commemorative_obverse,2021,,commemorative,,obverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/commemoratives_all/2021-national-law-enforcement-memorial-and-museum-gold-coin-proof-obverse.jpg,,2,Numista Reference Library
2021_commemorative_reverse,2021,,commemorative,,reverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/commemoratives_all/2021-national-law-enforcement-memorial-and-museum-silver-coin-uncirculated-reverse.jpg,,2,Numista Reference Library
2021_morgan-dollar_reverse,2021,,morgan-dollar,,reverse,https://storage.googleapis.com/numista-reference-library/reference_library/wikimedia_uscoin/Dollar_coins_of_the_United_States/Commemorative_United_States_dollar_coins/Commemorative_silver_dollars_of_the_United_States/2021_Morgan_dollar/2021-morgan-dollar-anniversary-coin-uncirculated-reverse-cc-privy-mark.png,Wikimedia Commons / Public Domain,3,Wikimedia Commons
2021_native-american-dollar_reverse,2021,,native-american-dollar,,reverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/native_american/2021-native-american-one-dollar-uncirculated-coin-reverse.jpg,,2,Numista Reference Library
2021_new-hampshire_american-innovation_reverse,2021,,american-innovation,new-hampshire,reverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/american_innovation/2021-american-innovation-one-dollar-coin-new-hampshire-uncirculated-reverse.jpg,,2,Numista Reference Library
2021_new-york_american-innovation_reverse,2021,,american-innovation,new-york,reverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/american_innovation/2021-american-innovation-one-dollar-coin-new-york-uncirculated-reverse.jpg,,2,Numista Reference Library
2021_north-carolina_american-innovation_reverse,2021,,american-innovation,north-carolina,reverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/american_innovation/2021-american-innovation-one-dollar-coin-north-carolina-uncirculated-reverse.jpg,,2,Numista Reference Library
2021_quarter_obverse,2021,,quarter,,obverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/washington_crossing_delaware/2021-general-george-washington-crossing-the-delaware-quarter-uncirculated-obverse-philadelphia.jpg,,2,Numista Reference Library
2021_quarter_reverse,2021,,quarter,,reverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/washington_crossing_delaware/2021-general-george-washington-crossing-the-delaware-quarter-uncirculated-reverse.jpg,,2,Numista Reference Library
2021_virginia_american-innovation_reverse,2021,,american-innovation,virginia,reverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/american_innovation/2021-american-innovation-one-dollar-coin-virginia-uncirculated-reverse.jpg,,2,Numista Reference Library
2022_american-eagle-platinum_obverse,2022,,american-eagle-platinum,,obverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/american_eagle/2022-american-eagle-platinum-proof-coin-obverse.jpg,,2,Numista Reference Library
2022_american-eagle-silver_obverse,2022,,american-eagle-silver,,obverse,https://storage.googleapis.com/numista-reference-library/reference_library/wikimedia_uscoin/Dollar_coins_of_the_United_States/American_Silver_Eagle/2022-american-eagle-silver-one-ounce-bullion-coin-obverse.png,Wikimedia Commons / Public Domain,3,Wikimedia Commons
2022_american-women-quarters_obverse,2022,,american-women-quarters,,obverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/generic_quarters/2022-american-women-quarters-coin-uncirculated-obverse-philadelphia.jpg,,2,Numista Reference Library
2022_commemorative_obverse,2022,,commemorative,,obverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/commemoratives_all/2022-negro-leagues-baseball-commemorative-silver-uncirculated-obverse.jpg,,2,Numista Reference Library
2022_commemorative_reverse,2022,,commemorative,,reverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/commemoratives_all/2022-negro-leagues-baseball-commemorative-silver-proof-reverse.jpg,,2,Numista Reference Library
2022_kentucky_american-innovation_reverse,2022,,american-innovation,kentucky,reverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/american_innovation/2022-american-innovation-one-dollar-coin-kentucky-uncirculated-reverse.jpg,,2,Numista Reference Library
2022_native-american-dollar_reverse,2022,,native-american-dollar,,reverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/native_american/2022-native-american-one-dollar-uncirculated-coin-reverse.jpg,,2,Numista Reference Library
2022_rhode-island_american-innovation_reverse,2022,,american-innovation,rhode-island,reverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/american_innovation/2022-american-innovation-one-dollar-coin-rhode-island-uncirculated-reverse.jpg,,2,Numista Reference Library
2022_tennessee_american-innovation_reverse,2022,,american-innovation,tennessee,reverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/american_innovation/2022-american-innovation-one-dollar-coin-tennessee-uncirculated-reverse.jpg,,2,Numista Reference Library
2022_vermont_american-innovation_reverse,2022,,american-innovation,vermont,reverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/american_innovation/2022-american-innovation-one-dollar-coin-vermont-uncirculated-reverse.jpg,,2,Numista Reference Library
2023_american-eagle-palladium_obverse,2023,,american-eagle-palladium,,obverse,https://storage.googleapis.com/us_mint_coin_images/Numista_Attributed_Coins%20(1)/final_attributed_2023-american-eagle-palladium-one-ounce-uncirculated-coin-obverse.jpg,United States Mint image,1,US Mint
2023_american-eagle-palladium_reverse,2023,,american-eagle-palladium,,reverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/american_eagle/2023-american-eagle-palladium-one-ounce-uncirculated-coin-reverse.jpg,,2,Numista Reference Library
2023_american-eagle-platinum_obverse,2023,,american-eagle-platinum,,obverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/american_eagle/2023-american-eagle-platinum-proof-coin-obverse.jpg,,2,Numista Reference Library
2023_american-eagle-platinum_reverse,2023,,american-eagle-platinum,,reverse,https://storage.googleapis.com/us_mint_coin_images/Numista_Attributed_Coins%20(1)/final_attributed_2023-american-eagle-platinum-one-ounce-bullion-coin-reverse.jpg,United States Mint image,1,US Mint
2023_american-women-quarters_obverse,2023,,american-women-quarters,,obverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/american_women/2023%20maria%20tallchief.jpg,,2,Numista Reference Library
2023_american-women-quarters_reverse,2023,,american-women-quarters,,reverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/american_women/2023-native-american-one-dollar-uncirculated-coin-reverse.webp,,2,Numista Reference Library
2023_indiana_american-innovation_reverse,2023,,american-innovation,indiana,reverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/american_innovation/2023-american-innovation-one-dollar-coin-indiana-uncirculated-reverse.jpg,,2,Numista Reference Library
2023_louisiana_american-innovation_reverse,2023,,american-innovation,louisiana,reverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/american_innovation/2023-american-innovation-one-dollar-coin-louisiana-uncirculated-reverse.jpg,,2,Numista Reference Library
2023_mississippi_american-innovation_reverse,2023,,american-innovation,mississippi,reverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/american_innovation/2023-american-innovation-one-dollar-coin-mississippi-uncirculated-reverse.jpg,,2,Numista Reference Library
2023_native-american-dollar_reverse,2023,,native-american-dollar,,reverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/native_american/2023-native-american-one-dollar-uncirculated-coin-reverse.jpg,,2,Numista Reference Library
2023_ohio_american-innovation_reverse,2023,,american-innovation,ohio,reverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/american_innovation/2023-american-innovation-one-dollar-coin-ohio-uncirculated-reverse.jpg,,2,Numista Reference Library
2023_roosevelt_american-women-quarters_obverse,2023,,american-women-quarters,roosevelt,obverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/american_women/2023%20eleanor%20roosevelt.jpg,,2,Numista Reference Library
2024_alabama_american-innovation_reverse,2024,,american-innovation,alabama,reverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/american_innovation/2024-american-innovation-one-dollar-coin-alabama-uncirculated-reverse.jpg,,2,Numista Reference Library
2024_american-eagle-palladium_obverse,2024,,american-eagle-palladium,,obverse,https://storage.googleapis.com/us_mint_coin_images/Numista_Attributed_Coins%20(1)/final_attributed_2024-american-eagle-palladium-one-ounce-proof-coin-obverse.jpg,United States Mint image,1,US Mint
2024_american-eagle-palladium_reverse,2024,,american-eagle-palladium,,reverse,https://storage.googleapis.com/us_mint_coin_images/Numista_Attributed_Coins%20(1)/final_attributed_2024-american-eagle-palladium-one-ounce-proof-coin-reverse.jpg,United States Mint image,1,US Mint
2024_american-eagle-platinum_obverse,2024,,american-eagle-platinum,,obverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/american_eagle/2024-american-eagle-platinum-proof-coin-obverse.jpg,,2,Numista Reference Library
2024_american-women-quarters_obverse,2024,,american-women-quarters,,obverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/american_women/2024%20zitkala%20sa.jpg,,2,Numista Reference Library
2024_commemorative_obverse,2024,,commemorative,,obverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/commemoratives_all/2024-harriet-tubman-commemorative-silver-proof-obverse.jpg,,2,Numista Reference Library
2024_commemorative_reverse,2024,,commemorative,,reverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/commemoratives_all/2024-harriet-tubman-commemorative-silver-proof-reverse.jpg,,2,Numista Reference Library
2024_flowing-hair_obverse,2024,,flowing-hair,,obverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/flowing_hair/2024-Flowing-Hair-Silver-Medal-Obverse.jpg,,2,Numista Reference Library
2024_flowing-hair_reverse,2024,,flowing-hair,,reverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/flowing_hair/2024-Flowing-Hair-Silver-Medal-Reverse.jpg,,2,Numista Reference Library
2024_illinois_american-innovation_reverse,2024,,american-innovation,illinois,reverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/american_innovation/2024-american-innovation-one-dollar-coin-illinois-uncirculated-reverse.jpg,,2,Numista Reference Library
2024_maine_american-innovation_reverse,2024,,american-innovation,maine,reverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/american_innovation/2024-american-innovation-one-dollar-coin-maine-uncirculated-reverse.jpg,,2,Numista Reference Library
2024_missouri_american-innovation_reverse,2024,,american-innovation,missouri,reverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/american_innovation/2024-american-innovation-one-dollar-coin-missouri-uncirculated-reverse.jpg,,2,Numista Reference Library
2024_native-american-dollar_reverse,2024,,native-american-dollar,,reverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/native_american/2024-native-american-one-dollar-uncirculated-coin-reverse.jpg,,2,Numista Reference Library
2024_quarter_obverse,2024,,quarter,,obverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/si_quarters/2024-zitkala-sa-quarter.jpg,,2,Numista Reference Library
2025_S_american-women-quarters_obverse,2025,S,american-women-quarters,,obverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/american_women_quarters/Design_of_U_S_quarter_featuring_Dr_Vera_C_Rubin_(rubin-2025-americanwomen-quarterscoin-verarubin).jpg,,2,Numista Reference Library
2025_american-eagle-gold_obverse,2025,,american-eagle-gold,,obverse,https://storage.googleapis.com/us_mint_coin_images/Numista_Attributed_Coins%20(1)/final_attributed_2025-american-eagle-gold-one-ounce-uncirculated-coin-obverse.jpg,United States Mint image,1,US Mint
2025_american-eagle-gold_reverse,2025,,american-eagle-gold,,reverse,https://storage.googleapis.com/us_mint_coin_images/Numista_Attributed_Coins%20(1)/final_attributed_2025-american-eagle-gold-one-ounce-uncirculated-coin-reverse.jpg,United States Mint image,1,US Mint
2025_american-eagle-palladium_obverse,2025,,american-eagle-palladium,,obverse,https://storage.googleapis.com/us_mint_coin_images/Numista_Attributed_Coins%20(1)/final_attributed_2025-american-eagle-palladium-reverse-proof-obverse.jpg,United States Mint image,1,US Mint
2025_american-eagle-palladium_reverse,2025,,american-eagle-palladium,,reverse,https://storage.googleapis.com/us_mint_coin_images/Numista_Attributed_Coins%20(1)/final_attributed_2025-american-eagle-palladium-reverse-proof-reverse.jpg,United States Mint image,1,US Mint
2025_american-eagle-platinum_obverse,2025,,american-eagle-platinum,,obverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/american_eagle/2025-american-eagle-platinum-proof-coin-obverse.jpg,,2,Numista Reference Library
2025_american-eagle-platinum_reverse,2025,,american-eagle-platinum,,reverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/american_eagle/2025-american-eagle-platinum-proof-coin-reverse.jpg,,2,Numista Reference Library
2025_american-eagle-silver_obverse,2025,,american-eagle-silver,,obverse,https://storage.googleapis.com/us_mint_coin_images/Numista_Attributed_Coins%20(1)/final_attributed_2025-american-eagle-silver-proof-usmc-privy-obverse.jpg,United States Mint image,1,US Mint
2025_american-eagle-silver_reverse,2025,,american-eagle-silver,,reverse,https://storage.googleapis.com/us_mint_coin_images/Numista_Attributed_Coins%20(1)/final_attributed_2025-american-eagle-silver-proof-usmc-privy-reverse.jpg,United States Mint image,1,US Mint
2025_american-liberty_obverse,2025,,american-liberty,,obverse,https://storage.googleapis.com/us_mint_coin_images/Numista_Attributed_Coins%20(1)/final_attributed_2025%20American%20Liberty%201oz%20Gold%20Obv%202000x2000.jpg,United States Mint image,1,US Mint
2025_american-liberty_reverse,2025,,american-liberty,,reverse,https://storage.googleapis.com/us_mint_coin_images/Numista_Attributed_Coins%20(1)/final_attributed_2025%20American%20Liberty%201oz%20Gold%20Rev%202000x2000.jpg,United States Mint image,1,US Mint
2025_american-women-quarters_obverse,2025,,american-women-quarters,,obverse,https://storage.googleapis.com/us_mint_coin_images/Numista_Attributed_Coins%20(1)/final_attributed_2025-american-women-quarters-coin-uncirculated-obverse-philadelphia.jpg,United States Mint image,1,US Mint
2025_american-women-quarters_reverse,2025,,american-women-quarters,,reverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/si_quarters/2025-american-women-quarters-coin-althea-gibson-uncirculated-reverse-1.jpg,,2,Numista Reference Library
2025_arkansas_american-innovation_reverse,2025,,american-innovation,arkansas,reverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/american_innovation/2025-american-innovation-one-dollar-coin-arkansas-uncirculated-reverse.jpg,,2,Numista Reference Library
2025_commemorative_obverse,2025,,commemorative,,obverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/commemoratives_all/2025-us-marine-corps-250th-anniversary-commemorative-silver-uncirculated-obverse.jpg,,2,Numista Reference Library
2025_commemorative_reverse,2025,,commemorative,,reverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/commemoratives_all/2025-us-marine-corps-250th-anniversary-commemorative-gold-proof-reverse.jpg,,2,Numista Reference Library
2025_dime_obverse,2025,,dime,,obverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/dime/2025-roosevelt-dime-uncirculated-obverse-denver.jpg,,2,Numista Reference Library
2025_dime_reverse,2025,,dime,,reverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/dime/2025-roosevelt-dime-uncirculated-reverse.jpg,,2,Numista Reference Library
2025_florida_american-innovation_reverse,2025,,american-innovation,florida,reverse,https://storage.googleapis.com/numista-reference-library/reference_library/wikimedia_uscoin/Dollar_coins_of_the_United_States/American_Innovation__1_Coin_Program/2025-american-innovation-one-dollar-coin-florida-uncirculated-reverse.jpg,Wikimedia Commons / Public Domain,3,Wikimedia Commons
2025_jefferson-nickel_obverse,2025,,jefferson-nickel,,obverse,https://storage.googleapis.com/us_mint_coin_images/Numista_Attributed_Coins%20(1)/final_attributed_2025-jefferson-nickel-uncirculated-obverse-philadelphia.jpg,United States Mint image,1,US Mint
2025_jefferson-nickel_reverse,2025,,jefferson-nickel,,reverse,https://storage.googleapis.com/us_mint_coin_images/Numista_Attributed_Coins%20(1)/final_attributed_2025-jefferson-nickel-uncirculated-reverse.jpg,United States Mint image,1,US Mint
2025_kennedy-half-dollar_obverse,2025,,kennedy-half-dollar,,obverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/half_dollar/2025-kennedy-half-dollar-uncirculated-obverse-philadelphia.jpg,,2,Numista Reference Library
2025_kennedy-half-dollar_reverse,2025,,kennedy-half-dollar,,reverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/half_dollar/2025-kennedy-half-dollar-uncirculated-reverse.jpg,,2,Numista Reference Library
2025_lincoln-cent_obverse,2025,,lincoln-cent,,obverse,https://storage.googleapis.com/us_mint_coin_images/Numista_Attributed_Coins%20(1)/final_attributed_2025-lincoln-penny-uncirculated-obverse-philadelphia.jpg,United States Mint image,1,US Mint
2025_lincoln-cent_reverse,2025,,lincoln-cent,,reverse,https://storage.googleapis.com/us_mint_coin_images/Numista_Attributed_Coins%20(1)/final_attributed_2025-lincoln-penny-uncirculated-reverse.jpg,United States Mint image,1,US Mint
2025_michigan_american-innovation_reverse,2025,,american-innovation,michigan,reverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/american_innovation/2025-american-innovation-one-dollar-coin-michigan-uncirculated-reverse.jpg,,2,Numista Reference Library
2025_morgan-dollar_obverse,2025,,morgan-dollar,,obverse,https://storage.googleapis.com/us_mint_coin_images/Numista_Attributed_Coins%20(1)/final_attributed_2025-Morgan-Unc-Obverse.jpg,United States Mint image,1,US Mint
2025_morgan-dollar_reverse,2025,,morgan-dollar,,reverse,https://storage.googleapis.com/us_mint_coin_images/Numista_Attributed_Coins%20(1)/final_attributed_2025-Morgan-Unc-Reverse.jpg,United States Mint image,1,US Mint
2025_native-american-dollar_obverse,2025,,native-american-dollar,,obverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/sacagawea/2025-sacagawea-golden-dollar-proof-obverse.jpg,,2,Numista Reference Library
2025_native-american-dollar_reverse,2025,,native-american-dollar,,reverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/sacagawea/2025-sacagawea-golden-dollar-proof-reverse.jpg,,2,Numista Reference Library
2025_quarter_obverse,2025,,quarter,,obverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/si_quarters/screenshot-2025-03-24-at-1.11.45-pm.png,,2,Numista Reference Library
2025_texas_american-innovation_reverse,2025,,american-innovation,texas,reverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/american_innovation/2025-american-innovation-one-dollar-coin-texas-uncirculated-reverse.jpg,,2,Numista Reference Library
2025_unknown_obverse,2025,,unknown,,obverse,https://storage.googleapis.com/us_mint_coin_images/Numista_Attributed_Coins%20(1)/final_attributed_2025-american-eagle-laser-privy-silver-proof-obverse.jpg,United States Mint image,1,US Mint
2025_unknown_reverse,2025,,unknown,,reverse,https://storage.googleapis.com/us_mint_coin_images/Numista_Attributed_Coins%20(1)/final_attributed_2025-american-eagle-laser-privy-silver-proof-reverse.jpg,United States Mint image,1,US Mint
2026_california_american-innovation_reverse,2026,,american-innovation,california,reverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/american_innovation/2026-American-Innovation-Unc-Reverse-California.jpg,,2,Numista Reference Library
2026_iowa_american-innovation_reverse,2026,,american-innovation,iowa,reverse,https://storage.googleapis.com/numista-reference-library/reference_library/bulk_programs/american_innovation/2026-American-Innovation-Unc-Reverse-Iowa.jpg,,2,Numista Reference Library
